"article.id","segment_n","just.dist","idseg","stat_sig","percent_diff","season","matrix_type","edge_orient","edge_age_years","SD_SE_CI_V","SD_SE_CI_V_n","full_diff","PAR_var","PAR_var_n","percentPAR_diff","RH_var","RH_var_n","percentrh_diff","SM_var","SM_var_n","percentsm_diff","ST_var","ST_var_n","percentst_diff","VPD_var","VPD_var_n","percentVPD_diff","WS_var","WS_var_n","percentws_diff"
"68","1",-10,"68 1",NA,4,"dry","pasture",NA,4,"SE",0.24,0.93,NA,NA,NA,"SE",1.14,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","1",-5,"68 1",NA,3,"dry","pasture",NA,4,"SE",0.48,0.75,NA,NA,NA,"SE",2.17,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","1",0,"68 1",NA,2,"dry","pasture",NA,4,"SE",0.44,0.550000000000001,NA,NA,NA,"SE",0.41,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","1",5,"68 1",NA,2,"dry","pasture",NA,4,"SE",0.38,0.379999999999999,NA,NA,NA,"SE",2.07,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","1",10,"68 1",NA,1,"dry","pasture",NA,4,"SE",0.41,0.240000000000002,NA,NA,NA,"SE",2.59,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","1",15,"68 1",NA,0,"dry","pasture",NA,4,"SE",0.48,0.0399999999999991,NA,NA,NA,"SE",1.66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","1",20,"68 1",NA,0,"dry","pasture",NA,4,"SE",0.48,0,NA,NA,NA,"SE",0.52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","1",25,"68 1",NA,0,"dry","pasture",NA,4,"SE",0.48,-0.0299999999999976,NA,NA,NA,"SE",0.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","1",30,"68 1",NA,0,"dry","pasture",NA,4,"SE",0.31,-0.0599999999999987,NA,NA,NA,"SE",0.93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","1",35,"68 1",NA,0,"dry","pasture",NA,4,"SE",0.61,-0.0299999999999976,NA,NA,NA,"SE",0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","1",40,"68 1",NA,0,"dry","pasture",NA,4,"SE",0.48,-0.0299999999999976,NA,NA,NA,"SE",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","1",45,"68 1",NA,0,"dry","pasture",NA,4,"SE",0.61,0.0399999999999991,NA,NA,NA,"SE",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","1",50,"68 1",NA,0,"dry","pasture",NA,4,"SE",0.61,0,NA,NA,NA,"SE",0.52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2",-10,"68 2",NA,9,"dry","pasture",NA,15,"SE",0.31,2.38,NA,NA,NA,"SE",1.67,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2",-5,"68 2",NA,8,"dry","pasture",NA,15,"SE",0.58,2.01,NA,NA,NA,"SE",2.55,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2",0,"68 2",NA,6,"dry","pasture",NA,15,"SE",0.95,1.53,NA,NA,NA,"SE",2.06,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2",5,"68 2",NA,5,"dry","pasture",NA,15,"SE",1.19,1.26,NA,NA,NA,"SE",2.65,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2",10,"68 2",NA,3,"dry","pasture",NA,15,"SE",0.82,0.75,NA,NA,NA,"SE",1.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2",15,"68 2",NA,2,"dry","pasture",NA,15,"SE",0.72,0.440000000000001,NA,NA,NA,"SE",1.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2",20,"68 2",NA,1,"dry","pasture",NA,15,"SE",0.61,0.370000000000001,NA,NA,NA,"SE",0.69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2",25,"68 2",NA,1,"dry","pasture",NA,15,"SE",0.61,0.370000000000001,NA,NA,NA,"SE",1.37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2",30,"68 2",NA,1,"dry","pasture",NA,15,"SE",0.48,0.27,NA,NA,NA,"SE",1.08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2",35,"68 2",NA,1,"dry","pasture",NA,15,"SE",0.27,0.200000000000003,NA,NA,NA,"SE",1.47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2",40,"68 2",NA,0,"dry","pasture",NA,15,"SE",0.17,0.0300000000000011,NA,NA,NA,"SE",0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2",45,"68 2",NA,0,"dry","pasture",NA,15,"SE",0.17,-0.0700000000000003,NA,NA,NA,"SE",0.59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2",50,"68 2",NA,0,"dry","pasture",NA,15,"SE",0.14,0,NA,NA,NA,"SE",0.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","a",-10,"68 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.65,6,NA,NA,NA,NA,NA,NA
"68","a",-5,"68 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.39,4,NA,NA,NA,NA,NA,NA
"68","a",0,"68 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.22,1,NA,NA,NA,NA,NA,NA
"68","a",5,"68 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.22,0,NA,NA,NA,NA,NA,NA
"68","a",10,"68 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.43,-1,NA,NA,NA,NA,NA,NA
"68","a",15,"68 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.13,0,NA,NA,NA,NA,NA,NA
"68","a",20,"68 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.26,-1,NA,NA,NA,NA,NA,NA
"68","a",25,"68 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.17,0,NA,NA,NA,NA,NA,NA
"68","a",30,"68 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.26,0,NA,NA,NA,NA,NA,NA
"68","a",35,"68 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.3,-1,NA,NA,NA,NA,NA,NA
"68","a",40,"68 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.3,-1,NA,NA,NA,NA,NA,NA
"68","a",45,"68 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.3,0,NA,NA,NA,NA,NA,NA
"68","a",50,"68 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.26,0,NA,NA,NA,NA,NA,NA
"68","b",-10,"68 b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",1.73,16,NA,NA,NA,NA,NA,NA
"68","b",-5,"68 b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",1.51,10,NA,NA,NA,NA,NA,NA
"68","b",0,"68 b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.52,3,NA,NA,NA,NA,NA,NA
"68","b",5,"68 b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.43,0,NA,NA,NA,NA,NA,NA
"68","b",10,"68 b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.35,0,NA,NA,NA,NA,NA,NA
"68","b",15,"68 b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.35,0,NA,NA,NA,NA,NA,NA
"68","b",20,"68 b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.48,0,NA,NA,NA,NA,NA,NA
"68","b",25,"68 b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.17,-1,NA,NA,NA,NA,NA,NA
"68","b",30,"68 b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0,0,NA,NA,NA,NA,NA,NA
"68","b",35,"68 b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0,0,NA,NA,NA,NA,NA,NA
"68","b",40,"68 b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.22,-1,NA,NA,NA,NA,NA,NA
"68","b",45,"68 b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.09,-1,NA,NA,NA,NA,NA,NA
"68","b",50,"68 b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0.17,0,NA,NA,NA,NA,NA,NA
"68",NA,0,"68 NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,50,"68 NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","1",10,"69 1",NA,NA,"winter","plantation","N",9,"SE",0,-0.89,"SE",167.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",27.61,NA,NA,NA,NA
"69","1",10,"69 1",NA,NA,"winter","pasture","N",9,"SE",0,-0.75,"SE",167.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",27.61,NA,NA,NA,NA
"69","1",20,"69 1",NA,NA,"winter","pasture","N",9,"SE",0.02,-0.8,"SE",283.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",2.51,NA,NA,NA,NA
"69","1",30,"69 1",NA,NA,"winter","pasture","N",9,"SE",0.08,-0.55,"SE",233.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",2.51,NA,NA,NA,NA
"69","1",40,"69 1",NA,NA,"winter","pasture","N",9,"SE",0.02,-0.35,"SE",108.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",40.17,NA,NA,NA,NA
"69","1",50,"69 1",NA,NA,"winter","pasture","N",9,"SE",0.15,-0.33,"SE",267.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",37.66,NA,NA,NA,NA
"69","1",75,"69 1",NA,NA,"winter","pasture","N",9,"SE",0.18,-0.23,"SE",250.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",47.7,NA,NA,NA,NA
"69","1",100,"69 1",NA,NA,"winter","pasture","N",9,"SE",0.26,-0.22,"SE",317.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",32.64,NA,NA,NA,NA
"69","1",150,"69 1",NA,NA,"winter","pasture","N",9,"SE",0.27,0,"SE",317.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",35.14,NA,NA,NA,NA
"69","2",10,"69 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",83.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",30.13,NA,NA,NA,NA
"69","2",20,"69 2",NA,NA,"winter","plantation","N",9,"SE",0.13,-0.5,"SE",141.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",2.51,NA,NA,NA,NA
"69","2",30,"69 2",NA,NA,"winter","plantation","N",9,"SE",0,-0.3,"SE",158.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0,NA,NA,NA,NA
"69","2",40,"69 2",NA,NA,"winter","plantation","N",9,"SE",0.26,-0.2,"SE",125.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",0,NA,NA,NA,NA
"69","2",50,"69 2",NA,NA,"winter","plantation","N",9,"SE",0.26,-0.15,"SE",208.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",20.08,NA,NA,NA,NA
"69","2",75,"69 2",NA,NA,"winter","plantation","N",9,"SE",0.27,-0.16,"SE",250.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",25.11,NA,NA,NA,NA
"69","2",100,"69 2",NA,NA,"winter","plantation","N",9,"SE",0.15,-0.01,"SE",200.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",27.62,NA,NA,NA,NA
"69","2",150,"69 2",NA,NA,"winter","plantation","N",9,"SE",0.3,0,"SE",425.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",40.16,NA,NA,NA,NA
"69","3",10,"69 3",NA,NA,"summer","pasture","N",9,"SE",0.23,-0.4,"SE",75.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",27.61,NA,NA,NA,NA
"69","3",20,"69 3",NA,NA,"summer","pasture","N",9,"SE",0.27,-0.1,"SE",442.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",57.74,NA,NA,NA,NA
"69","3",30,"69 3",NA,NA,"summer","pasture","N",9,"SE",0.2,0.25,"SE",492.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",5.02,NA,NA,NA,NA
"69","3",40,"69 3",NA,NA,"summer","pasture","N",9,"SE",0,0.29,"SE",492.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",32.63,NA,NA,NA,NA
"69","3",50,"69 3",NA,NA,"summer","pasture","N",9,"SE",0.36,-0.01,"SE",125.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",45.18,NA,NA,NA,NA
"69","3",75,"69 3",NA,NA,"summer","pasture","N",9,"SE",0.46,-0.47,"SE",100.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",77.83,NA,NA,NA,NA
"69","3",100,"69 3",NA,NA,"summer","pasture","N",9,"SE",0.15,-0.1,"SE",267.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",27.61,NA,NA,NA,NA
"69","3",150,"69 3",NA,NA,"summer","pasture","N",9,"SE",0.19,0,"SE",175.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",50.21,NA,NA,NA,NA
"69","4",10,"69 4",NA,NA,"summer","plantation","N",9,"SE",0.13,0.32,"SE",425.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",40.17,NA,NA,NA,NA
"69","4",20,"69 4",NA,NA,"summer","plantation","N",9,"SE",0.29,0.3,"SE",526.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",82.84,NA,NA,NA,NA
"69","4",30,"69 4",NA,NA,"summer","plantation","N",9,"SE",0,0.6,"SE",384.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",47.7,NA,NA,NA,NA
"69","4",40,"69 4",NA,NA,"summer","plantation","N",9,"SE",0.12,0.72,"SE",217.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",15.06,NA,NA,NA,NA
"69","4",50,"69 4",NA,NA,"summer","plantation","N",9,"SE",0.26,0.42,"SE",242.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",77.82,NA,NA,NA,NA
"69","4",75,"69 4",NA,NA,"summer","plantation","N",9,"SE",0.33,0.03,"SE",308.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",100.42,NA,NA,NA,NA
"69","4",100,"69 4",NA,NA,"summer","plantation","N",9,"SE",0.02,0.05,"SE",275.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",55.23,NA,NA,NA,NA
"69","4",150,"69 4",NA,NA,"summer","plantation","N",9,"SE",0.14,0,"SE",367.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE",55.23,NA,NA,NA,NA
"71","1",-10,"71 1",NA,NA,"summer","pasture","N",NA,NA,NA,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","1",0,"71 1",NA,NA,"summer","pasture","N",NA,NA,NA,-0.1,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","1",10,"71 1",NA,NA,"summer","pasture","N",NA,NA,NA,-0.48,NA,NA,-42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","1",20,"71 1",NA,NA,"summer","pasture","N",NA,NA,NA,-0.48,NA,NA,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","1",30,"71 1",NA,NA,"summer","pasture","N",NA,NA,NA,0.02,NA,NA,-68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","1",40,"71 1",NA,NA,"summer","pasture","N",NA,NA,NA,-0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","1",50,"71 1",NA,NA,"summer","pasture","N",NA,NA,NA,-1.25,NA,NA,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","1",100,"71 1",NA,NA,"summer","pasture","N",NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","1",150,"71 1",NA,NA,"summer","pasture","N",NA,NA,NA,-0.57,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","1",200,"71 1",NA,NA,"summer","pasture","N",NA,NA,NA,-0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","1",225,"71 1",NA,NA,"summer","pasture","N",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","1",226,"71 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","10",-10,"71 10",NA,NA,"winter","pasture","N",NA,NA,NA,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","10",0,"71 10",NA,NA,"winter","pasture","N",NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","10",10,"71 10",NA,NA,"winter","pasture","N",NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","10",20,"71 10",NA,NA,"winter","pasture","N",NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","10",30,"71 10",NA,NA,"winter","pasture","N",NA,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","10",40,"71 10",NA,NA,"winter","pasture","N",NA,NA,NA,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","10",50,"71 10",NA,NA,"winter","pasture","N",NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","10",75,"71 10",NA,NA,"winter","pasture","N",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","11",-10,"71 11",NA,NA,"winter","pasture","N",NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","11",0,"71 11",NA,NA,"winter","pasture","N",NA,NA,NA,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","11",10,"71 11",NA,NA,"winter","pasture","N",NA,NA,NA,-0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","11",20,"71 11",NA,NA,"winter","pasture","N",NA,NA,NA,-1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","11",30,"71 11",NA,NA,"winter","pasture","N",NA,NA,NA,-0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","11",40,"71 11",NA,NA,"winter","pasture","N",NA,NA,NA,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","11",50,"71 11",NA,NA,"winter","pasture","N",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2",-10,"71 2",NA,NA,"summer","pasture","N",NA,NA,NA,1.92,NA,NA,2894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2",0,"71 2",NA,NA,"summer","pasture","N",NA,NA,NA,2.31,NA,NA,1695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2",10,"71 2",NA,NA,"summer","pasture","N",NA,NA,NA,-0.00999999999999979,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2",20,"71 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2",30,"71 2",NA,NA,"summer","pasture","N",NA,NA,NA,-0.0699999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2",40,"71 2",NA,NA,"summer","pasture","N",NA,NA,NA,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2",50,"71 2",NA,NA,"summer","pasture","N",NA,NA,NA,-0.95,NA,NA,-79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2",75,"71 2",NA,NA,"summer","pasture","N",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2",100,"71 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2",150,"71 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2",190,"71 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","3",-10,"71 3",NA,NA,"summer","pasture","N",NA,NA,NA,9.3,NA,NA,893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","3",0,"71 3",NA,NA,"summer","pasture","N",NA,NA,NA,2.92,NA,NA,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","3",10,"71 3",NA,NA,"summer","pasture","N",NA,NA,NA,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","3",20,"71 3",NA,NA,"summer","pasture","N",NA,NA,NA,0.88,NA,NA,-86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","3",30,"71 3",NA,NA,"summer","pasture","N",NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","3",40,"71 3",NA,NA,"summer","pasture","N",NA,NA,NA,0.27,NA,NA,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","3",50,"71 3",NA,NA,"summer","pasture","N",NA,NA,NA,-0.28,NA,NA,-86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","3",75,"71 3",NA,NA,"summer","pasture","N",NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","4",-10,"71 4",NA,NA,"winter","pasture","S",NA,NA,NA,0.8,NA,NA,823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","4",0,"71 4",NA,NA,"winter","pasture","S",NA,NA,NA,0.72,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","4",10,"71 4",NA,NA,"winter","pasture","S",NA,NA,NA,-0.47,NA,NA,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","4",20,"71 4",NA,NA,"winter","pasture","S",NA,NA,NA,-0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","4",30,"71 4",NA,NA,"winter","pasture","S",NA,NA,NA,-1.28,NA,NA,-89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","4",40,"71 4",NA,NA,"winter","pasture","S",NA,NA,NA,-1.74,NA,NA,-44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","4",50,"71 4",NA,NA,"winter","pasture","S",NA,NA,NA,-2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","4",53,"71 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","4",75,"71 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
